
> mm-profit@0.1.0 bot
> node bot.js

Target token mint (Gbu7JAKhTVtGyRryg8cYPiKNhonXpUqbrZuCDjfUpump): 2025-12-22 15:38:49 | CONFIG step pct 15,25,60 (total 100%) | alloc 88% -> 0.270361 SOL
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:41:44 | POS    | 2/3    | 0.000071       | 0.000077       | -8.49%     | 0.116674   | 0.008503   | 0.008511   | 0.199065  
2025-12-22 16:41:49 | POS    | 2/3    | 0.000071       | 0.000077       | -8.18%     | 0.115999   | 0.007827   | 0.007835   | 0.199065  
2025-12-22 16:41:55 | POS    | 2/3    | 0.000071       | 0.000077       | -9.03%     | 0.117945   | 0.009773   | 0.009781   | 0.199065  
2025-12-22 16:42:00 | POS    | 2/3    | 0.000071       | 0.000077       | -8.98%     | 0.117809   | 0.009637   | 0.009645   | 0.199065  
2025-12-22 16:42:00 | SELL profit target hit...
2025-12-22 16:42:07 | SELL confirmed: 38ZjYhbDFoJCbKqcuFdYYbbKGoercY3aGp83vtr51bHZRhBvEnHvWMhXsB6dTNbmaUhvCacHqQzrL6yLHFAE1Qyk
2025-12-22 16:42:07 | SELL failed or pending: balances unchanged. tokens 1519080017 -> 1519080017, sol 199065333 -> 199052333
2025-12-22 16:42:07 | POS    | 2/3    | 0.000071       | 0.000076       | -7.78%     | 0.115996   | 0.007825   | 0.007820   | 0.199052  
2025-12-22 16:42:13 | POS    | 2/3    | 0.000071       | 0.000077       | -8.21%     | 0.116608   | 0.008436   | 0.008431   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:42:18 | POS    | 2/3    | 0.000071       | 0.000077       | -8.32%     | 0.117128   | 0.008957   | 0.008952   | 0.199052  
2025-12-22 16:42:23 | POS    | 2/3    | 0.000071       | 0.000077       | -8.68%     | 0.116877   | 0.008705   | 0.008700   | 0.199052  
2025-12-22 16:42:29 | POS    | 2/3    | 0.000071       | 0.000077       | -8.96%     | 0.116877   | 0.008705   | 0.008700   | 0.199052  
2025-12-22 16:42:34 | POS    | 2/3    | 0.000071       | 0.000077       | -8.99%     | 0.117034   | 0.008862   | 0.008857   | 0.199052  
2025-12-22 16:42:39 | POS    | 2/3    | 0.000071       | 0.000077       | -8.33%     | 0.116608   | 0.008436   | 0.008431   | 0.199052  
2025-12-22 16:42:45 | POS    | 2/3    | 0.000071       | 0.000077       | -8.36%     | 0.116828   | 0.008656   | 0.008651   | 0.199052  
2025-12-22 16:42:50 | POS    | 2/3    | 0.000071       | 0.000077       | -8.61%     | 0.116734   | 0.008562   | 0.008557   | 0.199052  
2025-12-22 16:42:55 | POS    | 2/3    | 0.000071       | 0.000077       | -8.22%     | 0.116903   | 0.008731   | 0.008726   | 0.199052  
2025-12-22 16:43:01 | POS    | 2/3    | 0.000071       | 0.000073       | -3.85%     | 0.112951   | 0.004780   | 0.004775   | 0.199052  
2025-12-22 16:43:06 | POS    | 2/3    | 0.000071       | 0.000074       | -4.86%     | 0.112804   | 0.004633   | 0.004628   | 0.199052  
2025-12-22 16:43:11 | POS    | 2/3    | 0.000071       | 0.000074       | -5.26%     | 0.113369   | 0.005197   | 0.005192   | 0.199052  
2025-12-22 16:43:17 | POS    | 2/3    | 0.000071       | 0.000074       | -4.93%     | 0.113369   | 0.005197   | 0.005192   | 0.199052  
2025-12-22 16:43:22 | POS    | 2/3    | 0.000071       | 0.000074       | -4.86%     | 0.113369   | 0.005197   | 0.005192   | 0.199052  
2025-12-22 16:43:27 | POS    | 2/3    | 0.000071       | 0.000074       | -5.26%     | 0.113133   | 0.004962   | 0.004957   | 0.199052  
2025-12-22 16:43:33 | POS    | 2/3    | 0.000071       | 0.000074       | -5.26%     | 0.113133   | 0.004962   | 0.004957   | 0.199052  
2025-12-22 16:43:38 | POS    | 2/3    | 0.000071       | 0.000074       | -5.32%     | 0.113135   | 0.004963   | 0.004958   | 0.199052  
2025-12-22 16:43:43 | POS    | 2/3    | 0.000071       | 0.000074       | -5.32%     | 0.113134   | 0.004962   | 0.004957   | 0.199052  
2025-12-22 16:43:49 | POS    | 2/3    | 0.000071       | 0.000075       | -5.40%     | 0.113134   | 0.004962   | 0.004957   | 0.199052  
2025-12-22 16:43:54 | POS    | 2/3    | 0.000071       | 0.000075       | -5.44%     | 0.113134   | 0.004962   | 0.004957   | 0.199052  
2025-12-22 16:43:59 | POS    | 2/3    | 0.000071       | 0.000074       | -4.95%     | 0.112883   | 0.004711   | 0.004706   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:44:05 | POS    | 2/3    | 0.000071       | 0.000074       | -5.26%     | 0.114179   | 0.006007   | 0.006002   | 0.199052  
2025-12-22 16:44:10 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.113460   | 0.005289   | 0.005284   | 0.199052  
2025-12-22 16:44:15 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.113460   | 0.005289   | 0.005284   | 0.199052  
2025-12-22 16:44:21 | POS    | 2/3    | 0.000071       | 0.000075       | -5.57%     | 0.113460   | 0.005289   | 0.005284   | 0.199052  
2025-12-22 16:44:26 | POS    | 2/3    | 0.000071       | 0.000075       | -5.57%     | 0.113460   | 0.005289   | 0.005284   | 0.199052  
2025-12-22 16:44:32 | POS    | 2/3    | 0.000071       | 0.000075       | -5.57%     | 0.113460   | 0.005289   | 0.005284   | 0.199052  
2025-12-22 16:44:37 | POS    | 2/3    | 0.000071       | 0.000074       | -5.25%     | 0.114925   | 0.006753   | 0.006748   | 0.199052  
2025-12-22 16:44:42 | POS    | 2/3    | 0.000071       | 0.000075       | -5.47%     | 0.113490   | 0.005319   | 0.005314   | 0.199052  
2025-12-22 16:44:48 | POS    | 2/3    | 0.000071       | 0.000075       | -5.47%     | 0.113490   | 0.005319   | 0.005314   | 0.199052  
2025-12-22 16:44:53 | POS    | 2/3    | 0.000071       | 0.000075       | -5.47%     | 0.113490   | 0.005319   | 0.005314   | 0.199052  
2025-12-22 16:44:58 | POS    | 2/3    | 0.000071       | 0.000075       | -5.47%     | 0.113490   | 0.005319   | 0.005314   | 0.199052  
2025-12-22 16:45:04 | POS    | 2/3    | 0.000071       | 0.000075       | -5.47%     | 0.113490   | 0.005319   | 0.005314   | 0.199052  
2025-12-22 16:45:09 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.113817   | 0.005645   | 0.005640   | 0.199052  
2025-12-22 16:45:14 | POS    | 2/3    | 0.000071       | 0.000075       | -5.47%     | 0.113574   | 0.005402   | 0.005397   | 0.199052  
2025-12-22 16:45:20 | POS    | 2/3    | 0.000071       | 0.000075       | -5.44%     | 0.113574   | 0.005402   | 0.005397   | 0.199052  
2025-12-22 16:45:25 | POS    | 2/3    | 0.000071       | 0.000075       | -5.44%     | 0.113682   | 0.005510   | 0.005505   | 0.199052  
2025-12-22 16:45:30 | POS    | 2/3    | 0.000071       | 0.000075       | -5.56%     | 0.113566   | 0.005394   | 0.005389   | 0.199052  
2025-12-22 16:45:36 | POS    | 2/3    | 0.000071       | 0.000075       | -5.56%     | 0.114925   | 0.006753   | 0.006748   | 0.199052  
2025-12-22 16:45:41 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.114925   | 0.006753   | 0.006748   | 0.199052  
2025-12-22 16:45:46 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.113490   | 0.005319   | 0.005314   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:45:52 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.113291   | 0.005119   | 0.005114   | 0.199052  
2025-12-22 16:45:57 | POS    | 2/3    | 0.000071       | 0.000074       | -4.96%     | 0.113275   | 0.005104   | 0.005099   | 0.199052  
2025-12-22 16:46:02 | POS    | 2/3    | 0.000071       | 0.000074       | -4.95%     | 0.112799   | 0.004628   | 0.004623   | 0.199052  
2025-12-22 16:46:08 | POS    | 2/3    | 0.000071       | 0.000074       | -5.01%     | 0.112799   | 0.004628   | 0.004623   | 0.199052  
2025-12-22 16:46:13 | POS    | 2/3    | 0.000071       | 0.000074       | -4.76%     | 0.112734   | 0.004562   | 0.004557   | 0.199052  
2025-12-22 16:46:19 | POS    | 2/3    | 0.000071       | 0.000074       | -4.62%     | 0.112484   | 0.004313   | 0.004308   | 0.199052  
2025-12-22 16:46:24 | POS    | 2/3    | 0.000071       | 0.000074       | -4.01%     | 0.112458   | 0.004287   | 0.004282   | 0.199052  
2025-12-22 16:46:29 | POS    | 2/3    | 0.000071       | 0.000074       | -4.01%     | 0.113577   | 0.005405   | 0.005400   | 0.199052  
2025-12-22 16:46:34 | POS    | 2/3    | 0.000071       | 0.000074       | -3.96%     | 0.112392   | 0.004220   | 0.004215   | 0.199052  
2025-12-22 16:46:40 | POS    | 2/3    | 0.000071       | 0.000074       | -3.96%     | 0.112374   | 0.004202   | 0.004197   | 0.199052  
2025-12-22 16:46:45 | POS    | 2/3    | 0.000071       | 0.000073       | -2.74%     | 0.111115   | 0.002944   | 0.002939   | 0.199052  
2025-12-22 16:46:50 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.110665   | 0.002493   | 0.002488   | 0.199052  
2025-12-22 16:46:56 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.110104   | 0.001932   | 0.001927   | 0.199052  
2025-12-22 16:47:01 | POS    | 2/3    | 0.000071       | 0.000072       | -2.44%     | 0.110007   | 0.001835   | 0.001830   | 0.199052  
2025-12-22 16:47:07 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.109888   | 0.001717   | 0.001712   | 0.199052  
2025-12-22 16:47:12 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.113577   | 0.005405   | 0.005400   | 0.199052  
2025-12-22 16:47:17 | POS    | 2/3    | 0.000071       | 0.000072       | -1.30%     | 0.109992   | 0.001820   | 0.001815   | 0.199052  
2025-12-22 16:47:23 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.109995   | 0.001823   | 0.001818   | 0.199052  
2025-12-22 16:47:28 | POS    | 2/3    | 0.000071       | 0.000075       | -5.54%     | 0.110026   | 0.001854   | 0.001849   | 0.199052  
2025-12-22 16:47:33 | POS    | 2/3    | 0.000071       | 0.000072       | -1.73%     | 0.112734   | 0.004562   | 0.004557   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:47:39 | POS    | 2/3    | 0.000071       | 0.000072       | -1.73%     | 0.109177   | 0.001005   | 0.001000   | 0.199052  
2025-12-22 16:47:44 | POS    | 2/3    | 0.000071       | 0.000072       | -1.73%     | 0.109287   | 0.001115   | 0.001110   | 0.199052  
2025-12-22 16:47:50 | POS    | 2/3    | 0.000071       | 0.000072       | -1.37%     | 0.109287   | 0.001115   | 0.001110   | 0.199052  
2025-12-22 16:47:55 | POS    | 2/3    | 0.000071       | 0.000072       | -1.37%     | 0.109287   | 0.001115   | 0.001110   | 0.199052  
2025-12-22 16:48:00 | POS    | 2/3    | 0.000071       | 0.000072       | -1.47%     | 0.109287   | 0.001115   | 0.001110   | 0.199052  
2025-12-22 16:48:06 | POS    | 2/3    | 0.000071       | 0.000072       | -1.48%     | 0.109287   | 0.001115   | 0.001110   | 0.199052  
2025-12-22 16:48:11 | POS    | 2/3    | 0.000071       | 0.000072       | -1.48%     | 0.109443   | 0.001271   | 0.001266   | 0.199052  
2025-12-22 16:48:16 | POS    | 2/3    | 0.000071       | 0.000072       | -1.48%     | 0.109457   | 0.001285   | 0.001280   | 0.199052  
2025-12-22 16:48:22 | POS    | 2/3    | 0.000071       | 0.000072       | -1.50%     | 0.109436   | 0.001264   | 0.001259   | 0.199052  
2025-12-22 16:48:27 | POS    | 2/3    | 0.000071       | 0.000072       | -1.50%     | 0.109473   | 0.001301   | 0.001296   | 0.199052  
2025-12-22 16:48:32 | POS    | 2/3    | 0.000071       | 0.000072       | -1.49%     | 0.109473   | 0.001301   | 0.001296   | 0.199052  
2025-12-22 16:48:38 | POS    | 2/3    | 0.000071       | 0.000072       | -1.73%     | 0.111473   | 0.003302   | 0.003297   | 0.199052  
2025-12-22 16:48:43 | POS    | 2/3    | 0.000071       | 0.000072       | -1.83%     | 0.109484   | 0.001313   | 0.001308   | 0.199052  
2025-12-22 16:48:48 | POS    | 2/3    | 0.000071       | 0.000072       | -2.03%     | 0.109485   | 0.001313   | 0.001308   | 0.199052  
2025-12-22 16:48:54 | POS    | 2/3    | 0.000071       | 0.000072       | -1.83%     | 0.109485   | 0.001313   | 0.001308   | 0.199052  
2025-12-22 16:48:59 | POS    | 2/3    | 0.000071       | 0.000072       | -1.70%     | 0.109485   | 0.001313   | 0.001308   | 0.199052  
2025-12-22 16:49:04 | POS    | 2/3    | 0.000071       | 0.000071       | -0.66%     | 0.108872   | 0.000701   | 0.000696   | 0.199052  
2025-12-22 16:49:10 | POS    | 2/3    | 0.000071       | 0.000071       | -0.89%     | 0.108872   | 0.000701   | 0.000696   | 0.199052  
2025-12-22 16:49:15 | POS    | 2/3    | 0.000071       | 0.000071       | -0.45%     | 0.108555   | 0.000383   | 0.000378   | 0.199052  
2025-12-22 16:49:20 | POS    | 2/3    | 0.000071       | 0.000071       | -0.45%     | 0.108554   | 0.000382   | 0.000377   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:49:26 | POS    | 2/3    | 0.000071       | 0.000072       | -1.73%     | 0.107978   | -0.000193  | -0.000198  | 0.199052  
2025-12-22 16:49:31 | POS    | 2/3    | 0.000071       | 0.000070       | 0.48%      | 0.107327   | -0.000844  | -0.000849  | 0.199052  
2025-12-22 16:49:37 | POS    | 2/3    | 0.000071       | 0.000071       | 0.03%      | 0.108119   | -0.000052  | -0.000057  | 0.199052  
2025-12-22 16:49:42 | POS    | 2/3    | 0.000071       | 0.000071       | 0.00%      | 0.109151   | 0.000979   | 0.000974   | 0.199052  
2025-12-22 16:49:47 | POS    | 2/3    | 0.000071       | 0.000071       | -0.06%     | 0.107735   | -0.000436  | -0.000441  | 0.199052  
2025-12-22 16:49:53 | POS    | 2/3    | 0.000071       | 0.000071       | -0.06%     | 0.107735   | -0.000436  | -0.000441  | 0.199052  
2025-12-22 16:49:58 | POS    | 2/3    | 0.000071       | 0.000071       | -0.93%     | 0.108489   | 0.000317   | 0.000312   | 0.199052  
2025-12-22 16:50:03 | POS    | 2/3    | 0.000071       | 0.000072       | -1.73%     | 0.108489   | 0.000317   | 0.000312   | 0.199052  
2025-12-22 16:50:09 | POS    | 2/3    | 0.000071       | 0.000072       | -1.70%     | 0.109851   | 0.001679   | 0.001674   | 0.199052  
2025-12-22 16:50:14 | POS    | 2/3    | 0.000071       | 0.000072       | -1.70%     | 0.109811   | 0.001639   | 0.001634   | 0.199052  
2025-12-22 16:50:19 | POS    | 2/3    | 0.000071       | 0.000072       | -1.53%     | 0.109155   | 0.000983   | 0.000978   | 0.199052  
2025-12-22 16:50:24 | POS    | 2/3    | 0.000071       | 0.000072       | -1.73%     | 0.109155   | 0.000983   | 0.000978   | 0.199052  
2025-12-22 16:50:30 | POS    | 2/3    | 0.000071       | 0.000072       | -1.53%     | 0.109155   | 0.000983   | 0.000978   | 0.199052  
2025-12-22 16:50:35 | POS    | 2/3    | 0.000071       | 0.000072       | -1.53%     | 0.109155   | 0.000983   | 0.000978   | 0.199052  
2025-12-22 16:50:41 | POS    | 2/3    | 0.000071       | 0.000072       | -1.53%     | 0.109485   | 0.001313   | 0.001308   | 0.199052  
2025-12-22 16:50:46 | POS    | 2/3    | 0.000071       | 0.000072       | -1.83%     | 0.109485   | 0.001313   | 0.001308   | 0.199052  
2025-12-22 16:50:51 | POS    | 2/3    | 0.000071       | 0.000072       | -1.83%     | 0.109485   | 0.001313   | 0.001308   | 0.199052  
2025-12-22 16:50:57 | POS    | 2/3    | 0.000071       | 0.000072       | -1.83%     | 0.109485   | 0.001313   | 0.001308   | 0.199052  
2025-12-22 16:51:02 | POS    | 2/3    | 0.000071       | 0.000072       | -1.83%     | 0.109637   | 0.001465   | 0.001460   | 0.199052  
2025-12-22 16:51:07 | POS    | 2/3    | 0.000071       | 0.000072       | -2.00%     | 0.109811   | 0.001639   | 0.001634   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:51:13 | POS    | 2/3    | 0.000071       | 0.000072       | -2.14%     | 0.110391   | 0.002220   | 0.002215   | 0.199052  
2025-12-22 16:51:18 | POS    | 2/3    | 0.000071       | 0.000073       | -2.75%     | 0.111094   | 0.002922   | 0.002917   | 0.199052  
2025-12-22 16:51:23 | POS    | 2/3    | 0.000071       | 0.000073       | -3.37%     | 0.111568   | 0.003396   | 0.003391   | 0.199052  
2025-12-22 16:51:29 | POS    | 2/3    | 0.000071       | 0.000073       | -3.38%     | 0.111723   | 0.003551   | 0.003546   | 0.199052  
2025-12-22 16:51:34 | POS    | 2/3    | 0.000071       | 0.000073       | -3.67%     | 0.112130   | 0.003958   | 0.003953   | 0.199052  
2025-12-22 16:51:39 | POS    | 2/3    | 0.000071       | 0.000074       | -4.33%     | 0.112478   | 0.004306   | 0.004301   | 0.199052  
2025-12-22 16:51:45 | POS    | 2/3    | 0.000071       | 0.000072       | -1.86%     | 0.112873   | 0.004701   | 0.004696   | 0.199052  
2025-12-22 16:51:50 | POS    | 2/3    | 0.000071       | 0.000074       | -4.40%     | 0.112923   | 0.004751   | 0.004746   | 0.199052  
2025-12-22 16:51:55 | POS    | 2/3    | 0.000071       | 0.000074       | -4.52%     | 0.113045   | 0.004873   | 0.004868   | 0.199052  
2025-12-22 16:52:01 | POS    | 2/3    | 0.000071       | 0.000074       | -5.08%     | 0.113045   | 0.004873   | 0.004868   | 0.199052  
2025-12-22 16:52:06 | POS    | 2/3    | 0.000071       | 0.000074       | -5.08%     | 0.112810   | 0.004638   | 0.004633   | 0.199052  
2025-12-22 16:52:12 | POS    | 2/3    | 0.000071       | 0.000074       | -5.08%     | 0.112810   | 0.004638   | 0.004633   | 0.199052  
2025-12-22 16:52:17 | POS    | 2/3    | 0.000071       | 0.000074       | -5.08%     | 0.112810   | 0.004638   | 0.004633   | 0.199052  
2025-12-22 16:52:22 | POS    | 2/3    | 0.000071       | 0.000075       | -5.39%     | 0.113960   | 0.005788   | 0.005783   | 0.199052  
2025-12-22 16:52:28 | POS    | 2/3    | 0.000071       | 0.000072       | -2.01%     | 0.113910   | 0.005739   | 0.005734   | 0.199052  
2025-12-22 16:52:33 | POS    | 2/3    | 0.000071       | 0.000075       | -5.45%     | 0.113908   | 0.005736   | 0.005731   | 0.199052  
2025-12-22 16:52:38 | POS    | 2/3    | 0.000071       | 0.000075       | -5.55%     | 0.113864   | 0.005692   | 0.005687   | 0.199052  
2025-12-22 16:52:44 | POS    | 2/3    | 0.000071       | 0.000075       | -5.55%     | 0.114162   | 0.005990   | 0.005985   | 0.199052  
2025-12-22 16:52:49 | POS    | 2/3    | 0.000071       | 0.000075       | -5.55%     | 0.114140   | 0.005968   | 0.005963   | 0.199052  
2025-12-22 16:52:54 | POS    | 2/3    | 0.000071       | 0.000075       | -5.57%     | 0.113640   | 0.005468   | 0.005463   | 0.199052  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:53:00 | POS    | 2/3    | 0.000071       | 0.000072       | -2.01%     | 0.113626   | 0.005455   | 0.005450   | 0.199052  
2025-12-22 16:53:05 | POS    | 2/3    | 0.000071       | 0.000075       | -5.57%     | 0.113763   | 0.005591   | 0.005586   | 0.199052  
